Time,Time Code,Country Name,Country Code,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Unemployment, youth total (% of total labor force ages 15-24) (national estimate) [SL.UEM.1524.NE.ZS]","Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Unemployment, male (% of male labor force) (national estimate) [SL.UEM.TOTL.MA.NE.ZS]","Unemployment, female (% of female labor force) (national estimate) [SL.UEM.TOTL.FE.NE.ZS]","Unemployment with intermediate education, male (% of male labor force with intermediate education) [SL.UEM.INTM.MA.ZS]","Unemployment with intermediate education, female (% of female labor force with intermediate education) [SL.UEM.INTM.FE.ZS]",Unemployment with intermediate education (% of total labor force with intermediate education) [SL.UEM.INTM.ZS],"Unemployment with basic education, male (% of male labor force with basic education) [SL.UEM.BASC.MA.ZS]","Unemployment with basic education, female (% of female labor force with basic education) [SL.UEM.BASC.FE.ZS]",Unemployment with basic education (% of total labor force with basic education) [SL.UEM.BASC.ZS],"Unemployment with advanced education, male (% of male labor force with advanced education) [SL.UEM.ADVN.MA.ZS]","Unemployment with advanced education, female (% of female labor force with advanced education) [SL.UEM.ADVN.FE.ZS]",Unemployment with advanced education (% of total labor force with advanced education) [SL.UEM.ADVN.ZS],Coverage of unemployment benefits and ALMP in richest quintile (% of population) [per_lm_alllm.cov_q5_tot],Coverage of unemployment benefits and ALMP in poorest quintile (% of population) [per_lm_alllm.cov_q1_tot],Coverage of unemployment benefits and ALMP (% of population) [per_lm_alllm.cov_pop_tot],Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households) [per_lm_alllm.adq_pop_tot],Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits) [per_lm_alllm.ben_q1_tot],"Wage and salaried workers, female (% of female employment) (modeled ILO estimate) [SL.EMP.WORK.FE.ZS]","Wage and salaried workers, male (% of male employment) (modeled ILO estimate) [SL.EMP.WORK.MA.ZS]","Wage and salaried workers, total (% of total employment) (modeled ILO estimate) [SL.EMP.WORK.ZS]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]",Consumer price index (2010 = 100) [FP.CPI.TOTL]
1982,YR1982,Denmark,DNK,10.1208256779823,..,10,9.7,10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.0698690139261,45.8437657352022
1982,YR1982,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Finland,FIN,9.58492764677447,..,5.28,5.38,5.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.06356464069459,46.006627173005
1982,YR1982,France,FRA,11.9784719523806,..,8.2,5.99,11.62,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.0327134039591,49.1277727920604
1982,YR1982,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.50550160200538,..
1982,YR1982,Germany,DEU,5.24104507228423,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.58105866445185,58.3952844362268
1982,YR1982,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Greece,GRC,20.9910886220016,12.39,4.94,4.79,8.12,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.2127473220199,7.88573679040272
1982,YR1982,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.0168695446477,..
1982,YR1982,Hungary,HUN,6.8358050825954,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.71035013438777,3.72443716935761
1982,YR1982,Iceland,ISL,50.2432263896761,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.646382922773,4.96333545878582
1982,YR1982,Ireland,IRL,17.1471262037092,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.1821587665435,40.965308615968
1982,YR1982,Isle of Man,IMN,..,..,5.9,6.3,5.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Italy,ITA,16.4804146202214,29.43,9.03,6.05,14.84,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.5409500183955,30.557289236041
1982,YR1982,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.17686350251816,..
1982,YR1982,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Luxembourg,LUX,9.35705099427382,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.811377907191,49.4967358267358
1982,YR1982,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.9880817872694,..
1982,YR1982,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Netherlands,NLD,5.91109658468385,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.6236554821953,57.3448451872947
1982,YR1982,North Macedonia,MKD,..,..,22,15.6,32.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Norway,NOR,11.3409961685824,7.6,1.7,1.54,1.93,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.5099725850266,39.4443941724731
1982,YR1982,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0803493718474856
1982,YR1982,Portugal,PRT,21.6792837277095,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.6903278272413,14.5256678396546
1982,YR1982,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Slovenia,SVN,30.1125435950715,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000786590261775482
1982,YR1982,Spain,ESP,14.4150020548327,38.61,16,14.9,18.69,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.5823236351368,27.9143525271117
1982,YR1982,Sweden,SWE,8.58918509047123,7.59,3.14,2.99,3.33,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.08460535572641,40.2438789201222
1982,YR1982,Switzerland,CHE,5.65510182392342,..,0.4,0.4,0.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.34804076524946,61.0144012032029
1982,YR1982,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Turkiye,TUR,29.1375145022677,..,10.93,8.95,23.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.2268344007077,0.00306965391442451
1982,YR1982,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,United Kingdom,GBR,8.59886383332187,..,10.9,13.1,7.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.41877495385754,40.911781949325
1982,YR1982,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Albania,ALB,..,..,4.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0167551716366177,..
1983,YR1983,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.8842353012303,..
1983,YR1983,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Austria,AUT,3.33916453409533,6.14,4.11,3.49,5.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.47278368657844,54.1424588548863
1983,YR1983,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Belgium,BEL,7.66160983743884,23.908,11.66,8.078,17.796,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.61285004299388,53.6773873178784
1983,YR1983,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.645271729639816,..
1983,YR1983,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Cyprus,CYP,..,..,3.3,2.9,4.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.04460411273612,41.0120603119047
1983,YR1983,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Denmark,DNK,6.90822881158842,18.87,9.745,9.156,10.449,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.35334859127894,49.0107579680386
1983,YR1983,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Finland,FIN,8.3662926064564,..,5.43,5.54,5.31,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.19534159468888,49.8556762206601
1983,YR1983,France,FRA,9.45954847235317,19.809,7.918,6.086,10.461,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.61253720363675,53.7750382727129
1983,YR1983,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-2.81720237856229,..
1983,YR1983,Germany,DEU,3.29341474302853,10.617,6.449,5.754,7.534,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.80793852461387,60.3184833430829
1983,YR1983,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Greece,GRC,20.1794812892138,23.058,7.804,5.799,11.681,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.61219942956,9.47703757053868
1983,YR1983,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.71713038153248,..
1983,YR1983,Hungary,HUN,7.27989573279491,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.96090458128937,3.9955723119203
1983,YR1983,Iceland,ISL,83.9500461937034,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.3050671639789,9.13005786918498
1983,YR1983,Ireland,IRL,10.4476255348594,21.311,14.764,14.255,15.893,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.7088743349285,45.2452106593638
1983,YR1983,Isle of Man,IMN,..,..,7.1,8,5.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Italy,ITA,14.646576674877,28.895,8.531,5.592,14.209,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.0967394318764,35.0328860337616
1983,YR1983,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.21765465492794,..
1983,YR1983,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Luxembourg,LUX,8.66927159808521,6.715,3.198,2.282,5.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.81868238173493,53.7877422877423
1983,YR1983,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.51721086261755,..
1983,YR1983,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Netherlands,NLD,2.74084033162257,21.05,11.851,10.886,13.737,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.38907219093412,58.9165758322946
1983,YR1983,North Macedonia,MKD,..,..,20.9,14.8,31.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Norway,NOR,8.46524432209222,8.86,2.04,1.8,2.35,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.96215826601228,42.783458510542
1983,YR1983,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.100866390594638
1983,YR1983,Portugal,PRT,24.0027623802917,..,7.3,4.6,12.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.605260855879,18.0122293753573
1983,YR1983,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Slovenia,SVN,40.2134918436935,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.00110290567253785
1983,YR1983,Spain,ESP,12.1740727351699,41.86,17.49,16.18,20.52,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.8842453434335,31.312666107314
1983,YR1983,Sweden,SWE,8.87302152363215,7.94,3.48,3.42,3.53,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.95406202646265,43.8147269586491
1983,YR1983,Switzerland,CHE,2.94979443545724,..,0.9,0.8,0.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.36688443689216,62.8142006147225
1983,YR1983,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Turkiye,TUR,31.3902710198445,..,12.06,10.08,24.77,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.2582454161426,0.00403322659753363
1983,YR1983,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,United Kingdom,GBR,4.60930327269778,20.224,11.088,11.991,9.747,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.12280952247775,42.7975300536342
1983,YR1983,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Albania,ALB,..,..,5.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0283602576437403,..
1984,YR1984,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.8647343940798,..
1984,YR1984,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Austria,AUT,5.66318573909352,5.1,3.8,3.93,3.59,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.94977323362313,57.2086468635508
1984,YR1984,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Belgium,BEL,6.34177491009125,25.206,11.882,8.025,18.284,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.43871760682222,57.0814863991961
1984,YR1984,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.73674849638195,..
1984,YR1984,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Cyprus,CYP,..,..,3.3,2.9,4.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.18191973105758,43.4694829151964
1984,YR1984,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Denmark,DNK,6.29077936023771,13.96,8.867,7.779,10.157,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.90819813960519,52.093916614588
1984,YR1984,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Finland,FIN,7.06765638328173,..,5.12,5.25,4.97,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.45394073885176,53.3793041034978
1984,YR1984,France,FRA,7.67380262247321,24.575,9.533,7.64,12.094,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.07327476673912,57.9016285699203
1984,YR1984,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.28015120287648,..
1984,YR1984,Germany,DEU,2.4057933993196,10.322,6.673,5.657,8.243,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.98914627193871,61.7696214339205
1984,YR1984,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Greece,GRC,18.4568132050187,23.95,8.1,5.982,12.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.9184595112788,11.2261966923024
1984,YR1984,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.87082971666764,..
1984,YR1984,Hungary,HUN,8.46785487646018,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.33162430558521,4.33391157677774
1984,YR1984,Iceland,ISL,30.8523970770909,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.8807599248159,11.9468995763541
1984,YR1984,Ireland,IRL,8.65111053796387,23.372,16.438,15.985,17.44,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.37927231998108,49.15942384664
1984,YR1984,Isle of Man,IMN,..,..,7.4,8.3,6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Italy,ITA,10.7944960076811,31.473,9.404,6.351,15.262,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.7618450140697,38.8145095180515
1984,YR1984,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.95143691854962,..
1984,YR1984,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Luxembourg,LUX,6.43585780786994,5.317,2.628,2.05,3.77,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.40748944002256,57.2494448994449
1984,YR1984,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.27777707141712,..
1984,YR1984,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Netherlands,NLD,3.30164075759304,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.30710869401129,60.8617895129518
1984,YR1984,North Macedonia,MKD,..,..,21.1,15.3,30.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Norway,NOR,6.21827411167513,7.62,2.9,2.91,3.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.21006191022042,45.4438512351823
1984,YR1984,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.116400822831708
1984,YR1984,Portugal,PRT,28.3846388897103,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.6757208089157,23.1249356395388
1984,YR1984,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,San Marino,SMR,..,..,7.2,3.9,12,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Slovenia,SVN,53.6719669102484,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.00169485684015362
1984,YR1984,Spain,ESP,11.2802765604037,46.27,20.25,19.05,23.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.8647340209194,34.8448214426548
1984,YR1984,Sweden,SWE,8.0442423899442,6.04,3.07,3.01,3.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.63598207280887,47.3392897976951
1984,YR1984,Switzerland,CHE,2.93145669136624,..,1.1,1,1.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.75963780603708,64.655571701771
1984,YR1984,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Turkiye,TUR,48.3923231346863,..,11.92,8.94,29.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.2368326072076,0.00598499864536622
1984,YR1984,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1984,YR1984,United Kingdom,GBR,4.96071097821928,19.095,10.901,11.519,10.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.03004748517593,44.9205918254115
1984,YR1984,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1985,YR1985,Albania,ALB,..,..,6.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.351222347837975,..
1985,YR1985,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.59546375926088,..
1985,YR1985,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1985,YR1985,Austria,AUT,3.18951681805191,4.29,3.6,3.64,3.54,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.96299532966935,59.0333262766437
1985,YR1985,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1985,YR1985,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1985,YR1985,Belgium,BEL,4.86873399496946,23.544,11.321,7.352,17.839,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.62774206584977,59.8606321323477
1985,YR1985,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1985,YR1985,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.229177128441023,0.0248348625322642
