Time,Time Code,Country Name,Country Code,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households) [per_lm_alllm.adq_pop_tot],Coverage of unemployment benefits and ALMP (% of population) [per_lm_alllm.cov_pop_tot],Coverage of unemployment benefits and ALMP in poorest quintile (% of population) [per_lm_alllm.cov_q1_tot],Coverage of unemployment benefits and ALMP in richest quintile (% of population) [per_lm_alllm.cov_q5_tot],Unemployment with advanced education (% of total labor force with advanced education) [SL.UEM.ADVN.ZS],"Unemployment with advanced education, female (% of female labor force with advanced education) [SL.UEM.ADVN.FE.ZS]","Unemployment with advanced education, male (% of male labor force with advanced education) [SL.UEM.ADVN.MA.ZS]",Unemployment with basic education (% of total labor force with basic education) [SL.UEM.BASC.ZS],"Unemployment with basic education, female (% of female labor force with basic education) [SL.UEM.BASC.FE.ZS]","Unemployment with basic education, male (% of male labor force with basic education) [SL.UEM.BASC.MA.ZS]",Unemployment with intermediate education (% of total labor force with intermediate education) [SL.UEM.INTM.ZS],"Unemployment with intermediate education, female (% of female labor force with intermediate education) [SL.UEM.INTM.FE.ZS]","Unemployment with intermediate education, male (% of male labor force with intermediate education) [SL.UEM.INTM.MA.ZS]","Unemployment, female (% of female labor force) (national estimate) [SL.UEM.TOTL.FE.NE.ZS]","Unemployment, male (% of male labor force) (national estimate) [SL.UEM.TOTL.MA.NE.ZS]","Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Wage and salaried workers, female (% of female employment) (modeled ILO estimate) [SL.EMP.WORK.FE.ZS]","Wage and salaried workers, male (% of male employment) (modeled ILO estimate) [SL.EMP.WORK.MA.ZS]","Wage and salaried workers, total (% of total employment) (modeled ILO estimate) [SL.EMP.WORK.ZS]"
1976,YR1976,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,5.3,8,7.4,..,..,..
1976,YR1976,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,5,5.5,5.3,..,..,..
1976,YR1976,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,2.93,4.42,3.75,..,..,..
1976,YR1976,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,6.81,3,4.47,..,..,..
1976,YR1976,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.5,..,..,..
1976,YR1976,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,11.99,4.22,6.64,..,..,..
1976,YR1976,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..,..,2.24,1.44,1.76,..,..,..
1976,YR1976,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..,..,7.1,6,6.4,..,..,..
1976,YR1976,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,2,3.3,2.9,..,..,..
1976,YR1976,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,2.06,1.28,1.61,..,..,..
1976,YR1976,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6,0.8,0.7,..,..,..
1976,YR1976,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Turkiye,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,3.1,7,5.5,..,..,..
1976,YR1976,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Albania,ALB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,..,2.5,1.4,1.8,..,..,..
1977,YR1977,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..,..,10.8,3.08,5.67,..,..,..
1977,YR1977,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,3.1,3,3.1,..,..,..
1977,YR1977,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,6.9,6.1,6.4,..,..,..
1977,YR1977,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,4.97,7.08,6.09,..,..,..
1977,YR1977,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,7.45,3.45,5.01,..,..,..
1977,YR1977,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,2.7,4.3,3.7,..,..,..
1977,YR1977,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,12.5,4.57,7.12,..,..,..
1977,YR1977,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,8.9,4.69,5.88,..,..,..
1977,YR1977,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..,..,2.19,0.98,1.46,..,..,..
1977,YR1977,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,5.54,5.06,5.2,..,..,..
1977,YR1977,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4,0.4,0.4,..,..,..
1977,YR1977,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Turkiye,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,3.7,7.3,5.8,..,..,..
1977,YR1977,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Albania,ALB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,..,2.6,1.7,2.1,..,..,..
1978,YR1978,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..,..,13.1,5,7.9,..,..,..
1978,YR1978,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,2.6,1.7,2,..,..,..
1978,YR1978,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,8.3,6.6,7.3,..,..,..
1978,YR1978,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,6.08,8.21,7.23,..,..,..
1978,YR1978,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,7.55,3.79,5.27,..,..,..
1978,YR1978,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,2.7,3.4,3.1,..,..,..
1978,YR1978,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,12.61,4.7,7.24,..,..,..
1978,YR1978,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..,..,2.37,1.42,1.8,..,..,..
1978,YR1978,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..,..,11.83,5.32,7.89,..,..,..
1978,YR1978,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,7.97,6.56,6.97,..,..,..
1978,YR1978,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4,0.3,0.4,..,..,..
1978,YR1978,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Turkiye,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1978,YR1978,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,3.8,7,5.7,..,..,..
1978,YR1978,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Albania,ALB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,..,2.5,1.7,2,..,..,..
1979,YR1979,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..,..,12.76,3.86,6.96,..,..,..
1979,YR1979,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,2.4,1.5,1.7,..,..,..
1979,YR1979,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,7.4,5.1,6.1,..,..,..
1979,YR1979,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,5.72,6.6,6.2,..,..,..
1979,YR1979,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,8.99,4.2,6.03,..,..,..
1979,YR1979,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,1.9,2.6,2.3,..,..,..
1979,YR1979,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,13.26,4.88,7.64,..,..,..
1979,YR1979,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,10.22,4.42,6.16,..,..,..
1979,YR1979,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..,..,2.43,1.6,1.99,..,..,..
1979,YR1979,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..,..,12.6,4.73,7.94,..,..,..
1979,YR1979,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,9.9,1.8,4.8,..,..,..
1979,YR1979,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,9.7,8.17,8.61,..,..,..
1979,YR1979,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4,0.3,0.4,..,..,..
1979,YR1979,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Turkiye,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1979,YR1979,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,3.7,6.5,5.3,..,..,..
1979,YR1979,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1980,YR1980,Albania,ALB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.6,..,..,..
1980,YR1980,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,..,2.3,1.6,1.9,..,..,..
1980,YR1980,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1980,YR1980,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1980,YR1980,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1980,YR1980,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1980,YR1980,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..,..,15,5.5,9.1,..,..,..
1980,YR1980,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
